author,text,likeCount,publishedAt
@bgbrochanel1236,"Otw piala dunia
Bye bye Malaysia 😂😂😊",0,2024-09-06T00:59:17Z
@aryastiawan8070,Pasang alarm jam 1 eh kebangun jam 3 lewat alhasil ketngalan,0,2024-09-06T00:59:13Z
@bacabaca9157,Udah serasa putaran final vibes-nya 🔥🔥,0,2024-09-06T00:59:12Z
@EdiYusuf-d1j,"Di gbk nanti lawan arab lagi , yakin sih indo pasti menang",0,2024-09-06T00:59:11Z
@TerasByi,Indonesia ni boss❤❤❤❤,0,2024-09-06T00:59:11Z
@sukropalguno2089,"Melawan Roberto Mancini bisa imbang saja sudah luar biasa
Menunjukkan timnas Indonesia sekarang memang luar biasa",0,2024-09-06T00:59:11Z
@kxstudio7450,Timnas Mulai naik level,0,2024-09-06T00:58:58Z
@heruHeru-vk1dg,Timnas Garuda terbang tinggi menggapai impian kejuaraan sepakbola dunia,0,2024-09-06T00:58:57Z
@alanjandri6484,"Roberto macini panik tu mukanya lansung merah, pura2 gosok hidung🤣🤣🤣",0,2024-09-06T00:58:52Z
@erwinsigit,"Vibes nya Piala Dunia, camera nya bagus parah. Paes luar biasa",0,2024-09-06T00:58:51Z
@Tirtabiyan,Trimakasih untuk semuanya suporter pemain dan tim yang bertugas  salam olahraga. Untuk garuda like,0,2024-09-06T00:58:51Z
@BenniAfrianto,Samangat juang yg tinggi❤❤,0,2024-09-06T00:58:50Z
@TuanMuda-ct6en,Banyak wajah orang luar ' menandakan bahwa Indonesia. . . . .,0,2024-09-06T00:58:44Z
@nyamini-v8m,Beda sama tv sebelah ya ini highlight nya panjang ngk pelit 😂,0,2024-09-06T00:58:40Z
@ecadesyanda9232,Memang kelas keeper eropa cuy... Spesialis ernando Ari diambil paes ah ♥️♥️,0,2024-09-06T00:58:38Z
@ronaldhutabarat5451,"Woi ini bukan timnas
Bukan ahh
Bukan timnas ini ahh

Eh beneran yah ? 
Kok kayak mimpi ya allah 😂",0,2024-09-06T00:58:38Z
@crx4878,lebih jago iraq ga sih ? wkwk,0,2024-09-06T00:58:36Z
@chrismubiyarto1246,Alhamdulillah curi poin fokus vs Australia bismillahirrahmanirrahim 3 point,0,2024-09-06T00:58:35Z
@dombatersesat2235,Arab Hoki Banget Hasil Berakhir Imbang,0,2024-09-06T00:58:34Z
@hasanwae2384,Musuhnya CR7 Ama Messi disikut Ama oeratmangoen..kereenn😂😂😂,0,2024-09-06T00:58:33Z
@콘시나,0:01 entitas tidak dikenali,3,2024-09-06T00:58:32Z
@yonathangustaf3002,Gilaa mentalnya pemain indonesia mantepp bangettt,0,2024-09-06T00:58:31Z
@gultomjh4666,"4 jam views 1,4 JT gk sia² yg 1,4jt orang nonton ini🔥🙌🏽",0,2024-09-06T00:58:30Z
@AisheMbul,"Marten peas membuat Kepercayaan publik garuda semakin tinggi
Ketenangan sangat membanggakan
Mari kita serbu akun marten dengan Follow derass",0,2024-09-06T00:58:24Z
@torsimania6199,permainan cukup meyakinkan hanya sayang pertahanan masih belom solid.mungkin kedepannya bisa diperbaiki supaya bisa clean-sheet.,0,2024-09-06T00:58:25Z
@ricaarno,ragnar abis umroh yah?,0,2024-09-06T00:58:16Z
@valenddn,Cuma di Indonesia highlight lebih dari 15 mnit 😅😅,0,2024-09-06T00:58:15Z
@MatYadi-j1i,Mantap 👍❤,0,2024-09-06T00:58:14Z
@sarungdjagung,Gus Dur - Lahul Faatihah,0,2024-09-06T00:58:09Z
@GunawanSetiawan-y4u,"Maaten paes tadi malam
Debut ✅
Build Up ✅
Save ✅
Blunder ✅
Save Penalty✅
Kartu Kuning ✅
1 vs 1 ✅
Semua dicoba dalam 1 match 🔥🔥🔥",8,2024-09-06T00:58:06Z
@syahrilgokil4566,"RCTI Is The Best Kalo Bikin Highlightnya.. Beda Jauh Sama Andosiar Yang Cuma Bisa Ngasih Highlight 2 Menit, Gambar Gak Jelas Uda Gitu Kadang Golnya Ada Yang Kelewatan Gak Ditampilkan..
Lanjutkan RCTI Hak Siar Timnas 👍👍",0,2024-09-06T00:58:03Z
@DarnataZiah,"MARTEEN PAES : ""Cemas kau dek dek, gue ngetes ilmu doang tadi""",0,2024-09-06T00:58:01Z
@Hendrizal-g2m,❤❤❤❤❤❤ garudaku bravo.,0,2024-09-06T00:58:00Z
@jayasenasena3556,Like like like,0,2024-09-06T00:57:59Z
@herryjulianto8720,Tolong admin rcti ajarin Indosiar bikin Highlight pertandingan,0,2024-09-06T00:57:59Z
@lepakpingit7058,"Itu yg orang lokal cuman ada dua alamak, berarti pemain luar vs pemain luar itu msh aja seri",0,2024-09-06T00:57:54Z
@andiapriyadi1094,"Ferari ngeri maennya,,,klo kayak gitu terus bahaya malah malah bisa bikin rugi tim sndiri.",0,2024-09-06T00:57:52Z
@hariharitigah3335,Hampir aja maarten paes jd bahan olokan.. Untung bs blok penalti.,0,2024-09-06T00:57:52Z
@ariscahyo4006,Alhamdulillah,0,2024-09-06T00:57:52Z
@kukuh_aji86,Mantap buat tim Indonesia....salut dan bangga permainan yang sangat bagus...,0,2024-09-06T00:57:51Z
@massdioo2382,"Sepanjang sejarah ini lah squad terbaik indonesia,.",5,2024-09-06T00:57:50Z
@OpsiGenZ,selalu suka pergeralan struick benar2 liwes do depan,0,2024-09-06T00:57:49Z
@Adisiswanto-qi6iv,"Taktik mengegoalkan sama.sama"" pelatih kelas dunia.",0,2024-09-06T00:57:37Z
@erastzdominggus7989,Luar Biasa..... Timnas Jayalah Terus...,0,2024-09-06T00:57:37Z
@badungdung7089,"untuk marten paes saya kasih nilai 100, untuk pemain lokal kita masih kelihatan jeleknya, pas bnyk pemain lokal masuk pergantian pemain disituh kelihatan bangat permainan indonesia malah bnyk tekanan dari arab saudi dan bnyk kasih peluang sama lawan.",0,2024-09-06T00:57:35Z
@sarah_maritza,"witan dan struick menari2, suka lah gameplaynya",0,2024-09-06T00:57:33Z
@amboradul3393,Kalau ngk gol bunuh diri arab bisa menang .. Mental baja timnas kita meskipun rangking beda jauh .. Jesssss_ssssssss .,0,2024-09-06T00:57:32Z
@egaksaja5162,"Plis , kenapa banyak yg bilang indonesia sangat berkembang, permainya bagus, pasingnya bagus, kontrolnya bagus , ini Bukan timnas yang kita Kenal , wkwjwjwkwk woi , ini yg main 85% adalah Pemain yg tidak ada sangkut pautnya Sama timnas yg Belum berkembang, pasing nya nggak bagus, kontrolnya nggak bagus, . Hhhh stop bilang permainan berkang . SDM pemainnya beda sama local kita kak .",0,2024-09-06T00:57:32Z
@wikofernando2820,Rctiku ksih yg full match nyq,0,2024-09-06T00:57:27Z
@koncokartun,Luar biasa,0,2024-09-06T00:57:20Z
@adhiserdadoe5044,Awal yg baik🎉,0,2024-09-06T00:57:19Z
@adzrielaja2037,Gk sia2 gua begadang walaupun bangun jam stngah 6 buat kerja lg tpi ilang rasa ngantuk liat indonesia main🎉🎉,0,2024-09-06T00:57:19Z
@andresembiring606,"RAGNAR, MENYALA",0,2024-09-06T00:57:17Z
@nurohman9428,Tanah Air vs Tanah Suci.. berakhir seri. Bangga pada kalian.. luar biasa..,0,2024-09-06T00:57:15Z
@ridhomulyandar2791,terimakasih pak jokowi,0,2024-09-06T00:57:15Z
@Pash_17,"Gilaaa sh, keren sumpah, gaya mainnya cantikk",0,2024-09-06T00:57:10Z
@kulineraberjebred4154,Keren timnas,0,2024-09-06T00:57:09Z
@GhaniaAlena-ee7ui,Pertama kali indonesia kena pinalty dan jantung saya biasa biasa saja.kipernya mantul,0,2024-09-06T00:57:00Z
@AnakBaik6969,Kelas,0,2024-09-06T00:56:59Z
@YonoYono-os7df,Lini belakang masih gugup,0,2024-09-06T00:56:53Z
@misbachulfathony9634,Yok bisa yok pildun,0,2024-09-06T00:56:46Z
@mukandi6627,Ngeri ini mainnya timnas 👏👏👏👏,2,2024-09-06T00:56:44Z
@roniabdulghoni64,emang mantap doa para pemain yang sebelumnya umroh dulu 😊,0,2024-09-06T00:56:42Z
@indradwiana4280,Gas ayo trending #1,0,2024-09-06T00:56:40Z
@esteh_safamarwa,Luar biasa🎉🎉🎉,0,2024-09-06T00:56:40Z
@nanggoputro307,"Alhamdulillah, Mantap mantap timnas..ga terlihat takut dgn permainan arab saudi",0,2024-09-06T00:56:37Z
@AchenkSlash,"Aaaaa gue ketiduran, rugi bgt gak nonton😢",0,2024-09-06T00:56:36Z
@RizalAndrian-t9s,Padahal mancini udah ketar ketir gelisah di babak pertama 🔥,1,2024-09-06T00:56:30Z
@robertmoningka3049,Timnas keren sekarang👏👍,0,2024-09-06T00:56:24Z
@NADADAKWAHSHOLAWAT,Banyak yg sujud syukur Alhamdulillah atas 1 1 ini. Mengandung bawang ini pertandingan,0,2024-09-06T00:56:23Z
@abubakaradnan2937,"Permainan yg sudah sangat2 meningkat. 
Garuda benar2 sesuai untuk indonesia. 
Terbang dengan berani. 
Tak seperti dulu
Main macam pecundang. 
Salut untuk sluruh tim PSSI",0,2024-09-06T00:56:21Z
@Nangka_gedeManis,Alhamdulillah gilaaa mennn PSSI hebat banget,0,2024-09-06T00:56:20Z
@DavidSetiawan-zz6wr,"Hasil positif....saya berani mengatakan permainan indonesia luar biasa....meskipun tandang berani bermain menyerang tidak negatif football.
Skema dan ritme permainan sudah lumayan jelas dan terarah...
Dan penampilan perdana martin paes ,meyakinkan untuk mengisi skuad utama.
Ketenangan dan pengalamannya dalam mengahadapi fase krisis seperti pinalty cukup menjadi modal awal timnas...",0,2024-09-06T00:56:08Z
@davidsiregar1105,"Keren timnas garuda, hasil seri sdh bagus main d arab saudi, pdhal coach arab saudi adalah Roberto Mancini dri Italia, yg pernah bawa Italia juara Piala Eropa 2021, tapi ngga jaminan sih bisa bawa timnas arab mengalahkan timnas Indonesia, Marthen paes top goalkeeper nepis tendangan penalti, mudah-mudahan timnas Indonesia bisa mengalahkan timnas Bahrain, Australia, Tiongkok, dan Jepang d pertandingan AFC Qialification 2024.. Timnas Indonesia Mantap 👍",3,2024-09-06T00:55:58Z
@mohammadsanz2321,Lebih keren lagi rcti nayanginya pake bhasa inggris..,0,2024-09-06T00:55:56Z
@yogiramadhan1233,Riski ridho cari pengganti naturalisasi,0,2024-09-06T00:55:56Z
@aalfajar4444,Kerenn indonesia mantep,0,2024-09-06T00:55:55Z
@ckbintangmerah6473,"gak terasa air mata ini menetes, tangis haru dan bahagia",0,2024-09-06T00:55:54Z
@ARYA_MARGA,Timnas kelas dunia🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,0,2024-09-06T00:55:49Z
@edodarmawan,Ayo Timnas Indonesia pasti bisa menang dan tetap semangat🇲🇨🇲🇨,0,2024-09-06T00:55:48Z
@wandiispiyadi7008,Walaupun babak kedua kembali ke setelan awal.. tpi dgn hasil imbang di kandang lawan ini sungguh luar biasa 🔥🔥,3,2024-09-06T00:55:45Z
@dollysiburian7992,Keren,0,2024-09-06T00:55:37Z
@shmstory,king Indo otw Pildun🔥,0,2024-09-06T00:55:32Z
@Damarmuhammadrizkie,Seperti nya hilal pildun semakin dekat bung,0,2024-09-06T00:55:31Z
@joelhiantho4751,Sudah cukup memuaskan tinggal butuh striker yg ganas dan bs nahan bola kayak ciro/delsilva,0,2024-09-06T00:55:27Z
@robertmoningka3049,"Masih ingat kata² Uston Nawawi dulu sewaktu timnas di preteli arab saudi, ""kaki pemain² arab sangat cepat""😁😁",0,2024-09-06T00:55:25Z
@sonnysasoussith,"nonton pas pinalti merinding bg,😖😖",0,2024-09-06T00:55:24Z
@yudi05-xk6fb,Stlah ditarik keluar tomhay sm Sandy sama ivar jener terlihat bgn menurun drastis diserang seandaiy dipenuhi para pemain lokal w yakin bisa kalah indonesia dgn goal bsar,0,2024-09-06T00:55:23Z
@iyaniecho7343,"Mereka yang mengalahkan Argentina di world cup kemarin..
Tapi Indonesia luar biasa..ini 🔥🔥🔥",0,2024-09-06T00:55:20Z
@hajarygindah188,wasit terlalu condong ke ksa😅,0,2024-09-06T00:55:13Z
@triagustiyan7029,Kampret semalam malah ketiduran ga jadi nntn 🥲,0,2024-09-06T00:55:10Z
@narasikamaru4504,"Ikut bangga .. 
Menyala 🇮🇩🇮🇩 ku",0,2024-09-06T00:55:10Z
@sonidin3867,Wow Roberto mancini pelatih arab,0,2024-09-06T00:55:09Z
@Randydongsue,"Gak sia sia gua nonton tadi malem di rcti ok, pemain kita ikut ok jg🙏",0,2024-09-06T00:55:08Z
@trisandiwandi7309,"Sayang fisik masih kurang, faktor u gak bs boong",0,2024-09-06T00:55:07Z
@alkimlabepa,Paes menunjukkan kelasnya,0,2024-09-06T00:55:06Z
@evoria19,Mancini : Inikah timnas Indonesia??,0,2024-09-06T00:55:00Z
@karyaagung8298,"Kelihatan kelelahan pemain kita, dah perjalanan jauh dan cuaca panas...next di GBK kita bantai..jangan kasih kendor...",0,2024-09-06T00:55:00Z
@bozriel.,sctv liat tuh.. gimana cara rcti kerja :D,2,2024-09-06T00:54:59Z
@mohamadari4348,"marten paes  kiper save yg baik  ,kiper bagus ketenanganya",0,2024-09-06T00:54:56Z
@komputerkantor978,"Emang betul kita butuh kiper seperti Paes, kalo bukan paes mungkin udah kebantai tuh gawang kita. Tinggal cari striker gacor yang finishing nya bagus.",0,2024-09-06T00:54:47Z
@benysaputra4604,"Keren sihhh, Arab Saudi mampu menahan imbang king Indo 🇮🇩🇸🇦",0,2024-09-06T00:54:46Z
@ghembelelite1820,Saleem pemain andalan Arab kayakx sdh kena mental banget itu dia sudah dikantongi Rizky Ridho pinaltyx ditahan Paes lg😂😂😂,1,2024-09-06T00:54:43Z
@shibainu22222,"mantap rcti higlihgnya bagus, dari pada nontonin public yg bikin hilight udh pasti kaga jelas😂",2,2024-09-06T00:54:38Z
@-joko-priyadi._1441,Semangat jiwa cinta INDONESIA benar benar ada dihati mereka ...!!,2,2024-09-06T00:54:37Z
@kobinewbie,"speechless sama permainan indo, keren parahhh... main kyk gini ga cocok peringkat 134 sih🙌🏻",2,2024-09-06T00:54:36Z
@paine1136,Witan sama rafa udah dapet kemistri nya,1,2024-09-06T00:54:34Z
@andreaslanang,Makin ke sini makin seperti tarkam tidak fokus team dan menang tapi bermain emosi,1,2024-09-06T00:54:33Z
@rahmatmansyur7661,Luar biasa akhirnya Timnas Arab Saudi dapat menahan imbang Timnas Garuda Indonesia 😁😁😁😁,3,2024-09-06T00:54:26Z
@ilhamhn7492,@indosiar highlight tuh kek gini,2,2024-09-06T00:54:20Z
@diplongchannel2836,"Gimana kabar bung towel dengan hasil ini masih menghujatkah atau lg  berfikir kejelekan sty. 
Bravo Indonesia semoga besok lawan Australia bisa menang amin",1,2024-09-06T00:54:18Z
@jokikridho,Doba Indosiar cuman 2 menit haha,2,2024-09-06T00:54:18Z
@muhammadzaynalfarees9019,si tengil liga arab gak melawan sama ragnar hahaha,1,2024-09-06T00:54:17Z
@spirit_ed,Vs china dan Bahrain wajib menang 4x semua home away,2,2024-09-06T00:54:16Z
@rudolfululazmi,"Bang Jay sangat cocok jadi kapten,sangat kompeten",0,2024-09-06T00:54:16Z
@novimase4719,Pemain yang bermain di liga 1 kurang mendukung pemain Timans di eropa..banyak mis komnkasi..passing tak.sampae seandainya,0,2024-09-06T00:54:11Z
@Aria.d.hermawan,"Keren bangettttt di tambah kiper marteen paes wah keren sih ada bang haye , sturick , idzes wah kren ❤❤❤",1,2024-09-06T00:54:08Z
@LioborulimbongLio,"Bikin merinding meriang ,,,salut dngan bang paes ,,,, bravoo",0,2024-09-06T00:54:06Z
@EndahNuryaniia,❤🔥🔥🔥,0,2024-09-06T00:54:06Z
@supriyadi5454,Mataap nusantaara ku...,0,2024-09-06T00:54:06Z
@dhonidangkringan,"Alhamdulillah 1 poin dikandang lawan udah bagus kok
Tetap berproses & tetap berprogres garuda💪",0,2024-09-06T00:54:06Z
@gusendhagama6144,"Demi apa gua sampe ga tidur woy, tp ga rugi sama sekali karena disuguhi permainan yg apik oleh timnas kita, malah kaya nonton timnas negara lain ini mah, bukan indo yg gua kenal dulu 🤣",0,2024-09-06T00:54:03Z
@ekowidiyanto2185,"Gini teryata rasanya punya Timnas bagus, ini nyatakah? Selama ini cuma mimpi..Forza Garuda",0,2024-09-06T00:54:03Z
@SMARTDHICHANNEL,Mau tau komen bung towel neh,0,2024-09-06T00:53:58Z
@NeniSari-d1b,1000% INDONESIA ❤,0,2024-09-06T00:53:56Z
@Sembb,Melindungi bola yg saangat bagus,1,2024-09-06T00:53:56Z
@DanuIktafa,GG,1,2024-09-06T00:53:55Z
@HensJourney1982,BRO PENONONTONNYA BUKAN KELAS KUALIFIKASI INI MAH !,1,2024-09-06T00:53:54Z
@JakaIswara-b4h,Alhamdulillah maju terus timnas ku,2,2024-09-06T00:53:54Z
@ikhsanlimitcrash2776,Mana nih katanya saudi yg mnang 😂,3,2024-09-06T00:53:50Z
@JuhadJum,mantap indonesia.,1,2024-09-06T00:53:48Z
@sahatputra2667,Semenjak d pegang STY timnas kita naik level mantull.. lebih bagus dri MU mainya kali ini timnasi kita,3,2024-09-06T00:53:45Z
@immanuellumiu9337,"Wasit nya usut bisa kaliiii

Soalnya kita banyak di rugikan corner di ulang terus... Beruntung ga gol",2,2024-09-06T00:53:43Z
@aheldito,Lawan arab baduyy😂,2,2024-09-06T00:53:42Z
@_rio,"Surprisingly good. G kerasa ada inferior complex vs tim langganan pildun, berani 1-on-1, bnyk progressive passes yg efektif, ga buang2 bola melulu, there’s progress. 💪",1,2024-09-06T00:53:39Z
@KangRudi-h2n,"Luar biasa anak2 Indonesia ,thanks you coach 🙏💪💪💪",1,2024-09-06T00:53:39Z
@ujochannel2253,Indonesia ready to make a surprise,1,2024-09-06T00:53:35Z
@aefsyaepuloh7808,smngt wak haji,1,2024-09-06T00:53:34Z
@BronsonSitumorang,habis ini lawan negara mana lagi ??,2,2024-09-06T00:53:31Z
@Adiranu,Ragnar bermain kesurupan Pepe,3,2024-09-06T00:53:31Z
@enaseptia8284,Lu liat bung towel ketenangan dari marten paes. pengalaman berbicara waulaupun ada blunder,2,2024-09-06T00:53:31Z
@ermantayang2404,RCTI terbaik kalo bikin highlight 🎉,3,2024-09-06T00:53:30Z
@AhmadRodias,"Witan ini sangat bagus permainan nya . Pasing"" dan pergerakan nya bagus",3,2024-09-06T00:53:29Z
@arychannel8197,Hebat timnas Indonesia ❤❤ menyala,1,2024-09-06T00:53:22Z
@TheOetjoep,Impas dua duanya gol karena pantulan berbelok arah. Mantap performa timnas skrg 👍🏼👍🏼👍🏼,2,2024-09-06T00:53:22Z
@woiipoke5006,Timnas Indonesia kalo rumputnya bagus mainnya bagus,1,2024-09-06T00:53:22Z
@jangkrixdanginbukit4872,Tanda bukti mancini mewaspadai timnas indonesia dia memakai pormasi 5 3 2.,1,2024-09-06T00:53:21Z
@AkbarNaura-t9n,Ragnar masih aus goll ini,1,2024-09-06T00:53:21Z
@putraaja-p7l,siapa kita indonesia,2,2024-09-06T00:53:21Z
@DawiyahRobiatul-c7f,botak bukan sembarang botak,3,2024-09-06T00:53:20Z
@apokrifa23,Hebat Indonesia.. LANJUTKAN!!!,1,2024-09-06T00:53:20Z
@rickykk8601,Main imbang dikandang arab ini sebuah kemajuan yg sangat positif 👏,12,2024-09-06T00:53:15Z
@IQ78People,Baru kali ini liar mancini berasa turun tahta...negara kecil nggolin negara asuhannya😂,2,2024-09-06T00:53:13Z
@rahmatramadhan2576,Permainan sangat baik untuk Indonesia,2,2024-09-06T00:53:05Z
@komentator4956,wasitnye agak laen 👎🏾,3,2024-09-06T00:52:55Z
@Nmy511,"Masya Allah timnas hampir menang, sayang arab berubah di babak 2, sementara Indonesia menurun. Aksi witan dan ragnar membuahkan hasil.",6,2024-09-06T00:52:55Z
@RohediBang,Mo yg main kebanyakan Natur nya yg penting bagus dan bisa seri ......😊,3,2024-09-06T00:52:53Z
@RaihanNazriel-j1n,"Lawan Arab Saudi di kandangnya kayak begini , aku yakin100 persen Indonesia menang pas lawan Australia di GBK skor 3:0.🎉🎉🎉",47,2024-09-06T00:52:51Z
@semuadaproduction,babak 1 Eropa style...nyaman bgt ditonton...mantab !!!,2,2024-09-06T00:52:51Z
@alfianadex8384,Tim asuhan Roberto Mancini sangat bangga bisa menahan imbang king indo,1,2024-09-06T00:52:51Z
@glondorpurnomo7746,kiper indonesia menjadi salah  satu kunci bisa menahan  Arab  .. sudah  sangat  cair  tinggal kurangi pasing pasing  yang kurang akurat    tapi  sudah  lumayan  bagus  indonesia  🎉🎉,3,2024-09-06T00:52:49Z
@rizaariyanto9085,"Niatnya begadang mau nonton, EH KETIDURAN pukimaiiiiiiiii",1,2024-09-06T00:52:49Z
@ujangghofur407,semakin keren nih timnas..,2,2024-09-06T00:52:44Z
@sultanbaper2849,salut sama timnas skrg jauh dr yg dulu2 .. momen tak terlupakan entah di tahun brapa itu pernah arab 8 Indonesia sampw kosong yg tau jawab dong,3,2024-09-06T00:52:43Z
@RH_rzl,"Nah gini kan mainya tenang, gak grusah grusuh",2,2024-09-06T00:52:43Z
@rifatgl2612,BANGGA!! 1 poin di laga tandang,3,2024-09-06T00:52:40Z
@fandiandi127,Alhamdulillah ayooo timnas Indonesia kita Bisa ❤❤❤❤,5,2024-09-06T00:52:39Z
@ahmadzidan9734,TERIMA KASIH GARUDAKU...❤,1,2024-09-06T00:52:36Z
@KaylaZharifaAlmahyra,Terharu lihatnya😢😢🎉🎉🎉,3,2024-09-06T00:52:33Z
@bjoe2899,"Keren 10x,  martin paes debut ngtest dirinya sendiri, & hasil nya lulus, top markotop hehe... 😊",15,2024-09-06T00:52:33Z
@YonoYono-os7df,Martin wow,2,2024-09-06T00:52:32Z
@claudiotumbel8922,"Bangga...
Terima kasih semua pemain timnas, pelatih, offisial dan siapa saja dibalik layar perkembangan sepakbola indonesia. Terima kasih.",3,2024-09-06T00:52:32Z
@Rizal.Saitama,"mlm rela liat timnas begadang dgn hasil yg memuaskan, siang dengar khutbah ' jamaah jumat yg berbahagia ' pas kali ahh emang lagi bahagia😁",3,2024-09-06T00:52:30Z
@ediofficial568,Beruntung Indonesia punya PAES DAN JAY,3,2024-09-06T00:52:30Z
@Taufiq-d2o,Proses yg bagus.......yg julit pada diem😂😂😂 8:59,4,2024-09-06T00:52:26Z
@arissetiawan3592,Wak haji bikin pertahanan arab morat-marit 🔥,5,2024-09-06T00:52:21Z
@Amr289-z6c,Saya sangat terharu 🥹🥹🥹❤️🇮🇩🫰😍😘😘😘,2,2024-09-06T00:52:19Z
@sepursepuran93,Martean Paes memang luar biasa 🇮🇩🇮🇩🇮🇩,3,2024-09-06T00:52:17Z
@m41nk,"Kiper tangguh, wajar lah baru sampe langsung main,  buffon aja baru pindah ke juve awal2 sering blunder tapi lambat laun mulai stabil.",2,2024-09-06T00:52:15Z
@AdengHidayat-c4h,Sekelas Roberto Mancini di bikin manyun 😂😂😂😂😂😂mantap,3,2024-09-06T00:52:10Z
@AndraWisma-ly6no,"Gak nyangka bisa imbang saya kira bakal kalah,indonesia dari segi kekuatan sekarang gak bisa di anggap remeh meski rank 133,",3,2024-09-06T00:52:07Z
@arisrismadi5517,Berasa adem klo ada bang Jay di belakang 😁😎😎,2,2024-09-06T00:52:07Z
@marpan7054,Towel ngk bisa tidur😂,2,2024-09-06T00:52:06Z
@oktani2708,Pemain arab keliatan Kecil2 juga ya 😂,3,2024-09-06T00:52:00Z
@aryonaufal5498,Kena prank marten paes😂,3,2024-09-06T00:51:54Z
@WantuOne,Bener² ngeri timnas indonesia,3,2024-09-06T00:51:47Z
@nurhadi9827,Kemenangan di depan mata sirna... bismillah setelah pertandingan ini timnas Indonesia menang selalu,1,2024-09-06T00:51:41Z
@kawuloalit-g7c,mantap...ini mah belanda kw 1😅😅😅,1,2024-09-06T00:51:33Z
@parikhamzahal-qais6382,siapapun yang main selagi yang dibela merah putihjelas gua dukung sampai titik darah penghabisan,2,2024-09-06T00:51:31Z
@all_inone,"Semalam saya optimis timnas menang, ternyata belum beruntung total",2,2024-09-06T00:51:30Z
@dafffath2237,"Luarrr Biasa ! Luarrr Biassa! Thanks buat Punggawa Timnas...para supporter yg hadir di Stadion...Rakyat Indonesia..Netizen...RCTI
Indonesia Bangga pada Kalian

Luarrr Biassa",2,2024-09-06T00:51:29Z
@LuckyDronie,"Bapak gw kalo bangun setelah 15 tahun, bisa heran liat timnas indonesia. Timnas kenapa mukanya bule semua 😅",2,2024-09-06T00:51:22Z
@fahlevy,hakim garisnya lemot amat ya,2,2024-09-06T00:51:21Z
@arrieabiemanjoe6376,keren,3,2024-09-06T00:51:18Z
@ahmadtakdir4323,berikutnya semoga aman 3 point,1,2024-09-06T00:51:18Z
@frangkyhendrokisworo8231,Nex Target gulingkan jepang bisa yok,3,2024-09-06T00:51:15Z
@dhimasdoy3786,"Alhamdulillah..
Bangga rasanya punya timnas sekeren ini, mainnya semangat membara pantang menyerah meski melawan tim langganan pildun. Sekelas Mancini sampe panik itu bukti bahwa kualitas Garuda skrg gak kaleng2..
Ayo Garuda, tumbangkan Australia & Arab besok di kandang kita...🔥🔥🔥",9,2024-09-06T00:51:14Z
@samuelhandika6749,"Serangan balik pas pinalti klo ga nyangkut, jadi barang itu😢",2,2024-09-06T00:51:13Z
@ekokodok4818,"🥺Merinding liat baca koment kalian, kalian semua luar biasa untuk Indonesia dan Timnas nasionalisnya tidak diragukan lagi, sungguh sungguh berbeda dalam hal permainan dan finishing timnas kita kali ini😭👏👏👏 bangga sekali.",174,2024-09-06T00:51:06Z
@MuhammadIrfan-xq9sc,Roberto Mancini panik ...panik mancini liat pola permainan Indonesia,2,2024-09-06T00:51:06Z
@indrakusala9965,reaksi Idzes mirip kita semua ketika Paes berhasil menepis pinalti,2,2024-09-06T00:51:01Z
@aditia3410,Gila babak pertama pemainan cakep banget ga rugi begadang mantap❤❤❤❤❤,2,2024-09-06T00:50:57Z
@hudayachannel3687,"Bravo Garuda,,,sangat suka,,,❤❤❤,,Moga tetap dijaga Moments Spirit Timnas Garuda,,,Menang dan Menang....Aamiin",1,2024-09-06T00:50:55Z
@benbeben4326,"Arab vs naturalisasi😂😂.
Ada brapa jt penduduk indonesia masa gax ada pemain yg bagus",2,2024-09-06T00:50:55Z
@DiorJunior-t1o,kalau bgini kwalitasnya kalau perlu sampai managemennya naturalisasi sja😅,0,2024-09-06T00:50:53Z
@dahlan2704,"Komentator brisik banget , ga nyaman d telinga",1,2024-09-06T00:50:50Z
@normakiyahgrogot3667,"Alhamdulillah, gol pertama dibuat lebih dulu oleh Indonesia 🎉",0,2024-09-06T00:50:49Z
@vennypungus4969,Akhirnya KAS bisa mengimbangi Garuda…. Hidup Garuda..😀,0,2024-09-06T00:50:49Z
@stoppembodohanpublik7269,"Masya'Allah Tabarokallah..
KEREN LANJUTKAN PERJUANGANMU GARUDAKU 💪🇮🇩❤️👍🙏🥹KAMI BANGGA PADAMU.",2,2024-09-06T00:50:47Z
@noviisnaini4989,Alhamdulillah.. Alhamdulillah...  Barokallah untuk semua jajaran tim nas indonesia lancar barokah untuk pertandingan selanjut nya.🎉🎉🎉🎉,0,2024-09-06T00:50:43Z
@j.e.a.p13,Gila sih mainnya indonesia❤❤❤❤,0,2024-09-06T00:50:43Z
@epoll5779,Para peman pngganti dbabak ke 2 maennya blm maksimal..smg kdepan lbh semngat lage maennya.,0,2024-09-06T00:50:43Z
@ocshaljufrian6109,"Mantap bang Paes berkelas.,, 🔥🔥🔥🔥🔥🔥",2,2024-09-06T00:50:40Z
@masewahyuchanel8849,Ga rugi habis berapa M juga semua rakyat bisa merasakan .,0,2024-09-06T00:50:39Z
@dreamies09,masyaAllah guyss proud of you🔥❣️,0,2024-09-06T00:50:37Z
@fikypradana6113,Mantap RCTI full highlight lagi gak kaya tv sebelum 😂,0,2024-09-06T00:50:34Z
